Código Ámbito,Ámbito,Código área (FAO),Área,Código Elemento,Elemento,Código Producto (FAO),Producto,Código año,Año,Unidad,Valor
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","417","Guisantes, verdes","2007","2007","toneladas","73937"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","417","Guisantes, verdes","2008","2008","toneladas","75438"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","417","Guisantes, verdes","2009","2009","toneladas","91847"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","417","Guisantes, verdes","2010","2010","toneladas","83530"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","417","Guisantes, verdes","2011","2011","toneladas","85300"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","417","Guisantes, verdes","2012","2012","toneladas","79511"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","417","Guisantes, verdes","2013","2013","toneladas","85600"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","417","Guisantes, verdes","2014","2014","toneladas","98602"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","417","Guisantes, verdes","2015","2015","toneladas","84705"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","417","Guisantes, verdes","2016","2016","toneladas","117126"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","417","Guisantes, verdes","2017","2017","toneladas","104472"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","417","Guisantes, verdes","2018","2018","toneladas","109270"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","417","Guisantes, verdes","2019","2019","toneladas","126980"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","417","Guisantes, verdes","2020","2020","toneladas","120480"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","181","Haba comun y haba caballar secas","2000","2000","toneladas","14000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","181","Haba comun y haba caballar secas","2001","2001","toneladas","14900"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","181","Haba comun y haba caballar secas","2002","2002","toneladas","41600"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","181","Haba comun y haba caballar secas","2003","2003","toneladas","51600"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","181","Haba comun y haba caballar secas","2004","2004","toneladas","64352"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","181","Haba comun y haba caballar secas","2005","2005","toneladas","40629"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","181","Haba comun y haba caballar secas","2006","2006","toneladas","47786"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","181","Haba comun y haba caballar secas","2007","2007","toneladas","38184"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","181","Haba comun y haba caballar secas","2008","2008","toneladas","27475"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","181","Haba comun y haba caballar secas","2009","2009","toneladas","27866"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","181","Haba comun y haba caballar secas","2010","2010","toneladas","36305"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","181","Haba comun y haba caballar secas","2011","2011","toneladas","42882"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","181","Haba comun y haba caballar secas","2012","2012","toneladas","25900"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","181","Haba comun y haba caballar secas","2013","2013","toneladas","27800"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","181","Haba comun y haba caballar secas","2014","2014","toneladas","38934"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","181","Haba comun y haba caballar secas","2015","2015","toneladas","65532"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","181","Haba comun y haba caballar secas","2016","2016","toneladas","53625"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","181","Haba comun y haba caballar secas","2017","2017","toneladas","48468"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","181","Haba comun y haba caballar secas","2018","2018","toneladas","35560"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","181","Haba comun y haba caballar secas","2019","2019","toneladas","24040"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","181","Haba comun y haba caballar secas","2020","2020","toneladas","29740"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","569","Higos","2000","2000","toneladas","56014"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","569","Higos","2001","2001","toneladas","43163"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","569","Higos","2002","2002","toneladas","41130"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","569","Higos","2003","2003","toneladas","43533"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","569","Higos","2004","2004","toneladas","41297"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","569","Higos","2005","2005","toneladas","35295"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","569","Higos","2006","2006","toneladas","26442"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","569","Higos","2007","2007","toneladas","25906"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","569","Higos","2008","2008","toneladas","30828"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","569","Higos","2009","2009","toneladas","29120"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","569","Higos","2010","2010","toneladas","30351"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","569","Higos","2011","2011","toneladas","28993"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","569","Higos","2012","2012","toneladas","23285"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","569","Higos","2013","2013","toneladas","30400"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","569","Higos","2014","2014","toneladas","28896"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","569","Higos","2015","2015","toneladas","26479"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","569","Higos","2016","2016","toneladas","45718"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","569","Higos","2017","2017","toneladas","36380"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","569","Higos","2018","2018","toneladas","47750"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","569","Higos","2019","2019","toneladas","51600"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","569","Higos","2020","2020","toneladas","59900"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","449","Hongos y trufas","2000","2000","toneladas","63254"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","449","Hongos y trufas","2001","2001","toneladas","109605"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","449","Hongos y trufas","2002","2002","toneladas","134669"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","449","Hongos y trufas","2003","2003","toneladas","129205"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","449","Hongos y trufas","2004","2004","toneladas","138782"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","449","Hongos y trufas","2005","2005","toneladas","137764"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","449","Hongos y trufas","2006","2006","toneladas","135419"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","449","Hongos y trufas","2007","2007","toneladas","131974"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","449","Hongos y trufas","2008","2008","toneladas","133548"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","449","Hongos y trufas","2009","2009","toneladas","131000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","449","Hongos y trufas","2010","2010","toneladas","133000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","449","Hongos y trufas","2011","2011","toneladas","146100"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","449","Hongos y trufas","2012","2012","toneladas","147440"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","449","Hongos y trufas","2013","2013","toneladas","149700"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","449","Hongos y trufas","2014","2014","toneladas","149854"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","449","Hongos y trufas","2015","2015","toneladas","218795"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","449","Hongos y trufas","2016","2016","toneladas","148037"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","449","Hongos y trufas","2017","2017","toneladas","159018"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","449","Hongos y trufas","2018","2018","toneladas","166250"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","449","Hongos y trufas","2019","2019","toneladas","170160"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","449","Hongos y trufas","2020","2020","toneladas","166010"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","420","Hortalizas leguminosas nep","2000","2000","toneladas","78026"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","420","Hortalizas leguminosas nep","2001","2001","toneladas","65497"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","420","Hortalizas leguminosas nep","2002","2002","toneladas","73100"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","420","Hortalizas leguminosas nep","2003","2003","toneladas","60500"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","420","Hortalizas leguminosas nep","2004","2004","toneladas","63395"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","420","Hortalizas leguminosas nep","2005","2005","toneladas","53619"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","420","Hortalizas leguminosas nep","2006","2006","toneladas","64402"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","420","Hortalizas leguminosas nep","2007","2007","toneladas","67944"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","420","Hortalizas leguminosas nep","2008","2008","toneladas","76032"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","420","Hortalizas leguminosas nep","2009","2009","toneladas","69903"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","420","Hortalizas leguminosas nep","2010","2010","toneladas","69903"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","420","Hortalizas leguminosas nep","2011","2011","toneladas","67971"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","420","Hortalizas leguminosas nep","2012","2012","toneladas","50149"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","420","Hortalizas leguminosas nep","2013","2013","toneladas","45318"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","420","Hortalizas leguminosas nep","2014","2014","toneladas","50094"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","420","Hortalizas leguminosas nep","2015","2015","toneladas","52977"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","420","Hortalizas leguminosas nep","2016","2016","toneladas","57400"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","420","Hortalizas leguminosas nep","2017","2017","toneladas","59210"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","420","Hortalizas leguminosas nep","2018","2018","toneladas","50900"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","420","Hortalizas leguminosas nep","2019","2019","toneladas","57050"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","420","Hortalizas leguminosas nep","2020","2020","toneladas","54070"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","463","Hortalizas, frescas nep","2000","2000","toneladas","460000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","463","Hortalizas, frescas nep","2001","2001","toneladas","550000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","463","Hortalizas, frescas nep","2002","2002","toneladas","500000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","463","Hortalizas, frescas nep","2003","2003","toneladas","492085"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","463","Hortalizas, frescas nep","2004","2004","toneladas","491251"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","463","Hortalizas, frescas nep","2005","2005","toneladas","450000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","463","Hortalizas, frescas nep","2006","2006","toneladas","500000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","463","Hortalizas, frescas nep","2007","2007","toneladas","519424"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","463","Hortalizas, frescas nep","2008","2008","toneladas","525000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","463","Hortalizas, frescas nep","2009","2009","toneladas","565000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","463","Hortalizas, frescas nep","2010","2010","toneladas","600000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","463","Hortalizas, frescas nep","2011","2011","toneladas","620000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","463","Hortalizas, frescas nep","2012","2012","toneladas","551000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","463","Hortalizas, frescas nep","2013","2013","toneladas","577500"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","463","Hortalizas, frescas nep","2014","2014","toneladas","582833"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","463","Hortalizas, frescas nep","2015","2015","toneladas","570444"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","463","Hortalizas, frescas nep","2016","2016","toneladas","394410"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","463","Hortalizas, frescas nep","2017","2017","toneladas","331546"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","463","Hortalizas, frescas nep","2018","2018","toneladas","85000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","463","Hortalizas, frescas nep","2019","2019","toneladas","105880"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","463","Hortalizas, frescas nep","2020","2020","toneladas","132350"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","414","Judias, verdes","2000","2000","toneladas","285886"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","414","Judias, verdes","2001","2001","toneladas","269846"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","414","Judias, verdes","2002","2002","toneladas","269763"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","414","Judias, verdes","2003","2003","toneladas","258632"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","414","Judias, verdes","2004","2004","toneladas","229405"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","414","Judias, verdes","2005","2005","toneladas","233541"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","414","Judias, verdes","2006","2006","toneladas","247896"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","414","Judias, verdes","2007","2007","toneladas","220384"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","414","Judias, verdes","2008","2008","toneladas","187672"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","414","Judias, verdes","2009","2009","toneladas","196109"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","414","Judias, verdes","2010","2010","toneladas","144301"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","414","Judias, verdes","2011","2011","toneladas","152507"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","414","Judias, verdes","2012","2012","toneladas","167816"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","414","Judias, verdes","2013","2013","toneladas","177600"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","414","Judias, verdes","2014","2014","toneladas","188210"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","414","Judias, verdes","2015","2015","toneladas","179947"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","414","Judias, verdes","2016","2016","toneladas","181725"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","414","Judias, verdes","2017","2017","toneladas","163649"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","414","Judias, verdes","2018","2018","toneladas","138930"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","414","Judias, verdes","2019","2019","toneladas","143290"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","414","Judias, verdes","2020","2020","toneladas","148020"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","592","Kiwis","2000","2000","toneladas","14285"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","592","Kiwis","2001","2001","toneladas","13200"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","592","Kiwis","2002","2002","toneladas","13400"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","592","Kiwis","2003","2003","toneladas","10000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","592","Kiwis","2004","2004","toneladas","11381"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","592","Kiwis","2005","2005","toneladas","10931"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","592","Kiwis","2006","2006","toneladas","18463"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","592","Kiwis","2007","2007","toneladas","14036"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","592","Kiwis","2008","2008","toneladas","17709"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","592","Kiwis","2009","2009","toneladas","25285"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","592","Kiwis","2010","2010","toneladas","25676"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","592","Kiwis","2011","2011","toneladas","23425"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","592","Kiwis","2012","2012","toneladas","18804"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","592","Kiwis","2013","2013","toneladas","19800"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","592","Kiwis","2014","2014","toneladas","20881"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","592","Kiwis","2015","2015","toneladas","21135"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","592","Kiwis","2016","2016","toneladas","21409"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","592","Kiwis","2017","2017","toneladas","21463"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","592","Kiwis","2018","2018","toneladas","23830"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","592","Kiwis","2019","2019","toneladas","24510"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","592","Kiwis","2020","2020","toneladas","27400"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","372","Lechuga y achicoria","2000","2000","toneladas","1014592"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","372","Lechuga y achicoria","2001","2001","toneladas","994200"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","372","Lechuga y achicoria","2002","2002","toneladas","1037062"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","372","Lechuga y achicoria","2003","2003","toneladas","1044762"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","372","Lechuga y achicoria","2004","2004","toneladas","1048325"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","372","Lechuga y achicoria","2005","2005","toneladas","993387"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","372","Lechuga y achicoria","2006","2006","toneladas","987331"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","372","Lechuga y achicoria","2007","2007","toneladas","947612"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","372","Lechuga y achicoria","2008","2008","toneladas","1002800"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","372","Lechuga y achicoria","2009","2009","toneladas","852988"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","372","Lechuga y achicoria","2010","2010","toneladas","809390"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","372","Lechuga y achicoria","2011","2011","toneladas","868436"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","372","Lechuga y achicoria","2012","2012","toneladas","876926"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","372","Lechuga y achicoria","2013","2013","toneladas","904300"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","372","Lechuga y achicoria","2014","2014","toneladas","902941"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","372","Lechuga y achicoria","2015","2015","toneladas","927378"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","372","Lechuga y achicoria","2016","2016","toneladas","929944"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","372","Lechuga y achicoria","2017","2017","toneladas","976112"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","372","Lechuga y achicoria","2018","2018","toneladas","938530"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","372","Lechuga y achicoria","2019","2019","toneladas","1009810"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","372","Lechuga y achicoria","2020","2020","toneladas","969060"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","211","Legumbres nep","2000","2000","toneladas","83000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","211","Legumbres nep","2001","2001","toneladas","55900"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","211","Legumbres nep","2002","2002","toneladas","98300"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","211","Legumbres nep","2003","2003","toneladas","79600"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","211","Legumbres nep","2004","2004","toneladas","89000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","211","Legumbres nep","2005","2005","toneladas","21751"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","211","Legumbres nep","2006","2006","toneladas","16310"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","211","Legumbres nep","2007","2007","toneladas","14213"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","211","Legumbres nep","2008","2008","toneladas","11122"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","211","Legumbres nep","2009","2009","toneladas","18029"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","211","Legumbres nep","2010","2010","toneladas","32250"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","211","Legumbres nep","2011","2011","toneladas","31200"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","211","Legumbres nep","2012","2012","toneladas","41800"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","211","Legumbres nep","2013","2013","toneladas","41500"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","211","Legumbres nep","2014","2014","toneladas","57000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","211","Legumbres nep","2015","2015","toneladas","69029"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","211","Legumbres nep","2016","2016","toneladas","116828"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","211","Legumbres nep","2017","2017","toneladas","65377"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","211","Legumbres nep","2018","2018","toneladas","383540"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","211","Legumbres nep","2019","2019","toneladas","213420"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","211","Legumbres nep","2020","2020","toneladas","311840"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","201","Lentejas","2000","2000","toneladas","21978"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","201","Lentejas","2001","2001","toneladas","19088"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","201","Lentejas","2002","2002","toneladas","22467"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","201","Lentejas","2003","2003","toneladas","20696"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","201","Lentejas","2004","2004","toneladas","27378"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","201","Lentejas","2005","2005","toneladas","24761"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","201","Lentejas","2006","2006","toneladas","12005"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","201","Lentejas","2007","2007","toneladas","14496"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","201","Lentejas","2008","2008","toneladas","12800"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","201","Lentejas","2009","2009","toneladas","11900"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","201","Lentejas","2010","2010","toneladas","22715"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","201","Lentejas","2011","2011","toneladas","20426"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","201","Lentejas","2012","2012","toneladas","15046"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","201","Lentejas","2013","2013","toneladas","18729"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","201","Lentejas","2014","2014","toneladas","18067"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","201","Lentejas","2015","2015","toneladas","23746"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","201","Lentejas","2016","2016","toneladas","29827"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","201","Lentejas","2017","2017","toneladas","24357"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","201","Lentejas","2018","2018","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","497","Limones y limas","2000","2000","toneladas","915049"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","497","Limones y limas","2001","2001","toneladas","1024105"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","497","Limones y limas","2002","2002","toneladas","933731"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","497","Limones y limas","2003","2003","toneladas","1129594"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","497","Limones y limas","2004","2004","toneladas","810263"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","497","Limones y limas","2005","2005","toneladas","944836"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","497","Limones y limas","2006","2006","toneladas","877134"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","497","Limones y limas","2007","2007","toneladas","506699"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","497","Limones y limas","2008","2008","toneladas","687936"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","497","Limones y limas","2009","2009","toneladas","558180"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","497","Limones y limas","2010","2010","toneladas","717906"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","497","Limones y limas","2011","2011","toneladas","736198"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","497","Limones y limas","2012","2012","toneladas","683604"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","497","Limones y limas","2013","2013","toneladas","715300"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","497","Limones y limas","2014","2014","toneladas","1090709"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","497","Limones y limas","2015","2015","toneladas","886272"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","497","Limones y limas","2016","2016","toneladas","955578"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","497","Limones y limas","2017","2017","toneladas","925615"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","497","Limones y limas","2018","2018","toneladas","1087230"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","497","Limones y limas","2019","2019","toneladas","884890"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","497","Limones y limas","2020","2020","toneladas","1100470"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","333","Linaza","2000","2000","toneladas","14688"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","333","Linaza","2001","2001","toneladas","6989"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","333","Linaza","2002","2002","toneladas","3800"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","333","Linaza","2003","2003","toneladas","3800"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","333","Linaza","2004","2004","toneladas","7000"
