Código Ámbito,Ámbito,Código área (FAO),Área,Código Elemento,Elemento,Código Producto (FAO),Producto,Código año,Año,Unidad,Valor
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","979","Grasa de ovino","2013","2013","toneladas","12067"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","979","Grasa de ovino","2014","2014","toneladas","11655"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","979","Grasa de ovino","2015","2015","toneladas","11823"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","979","Grasa de ovino","2016","2016","toneladas","11944"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","979","Grasa de ovino","2017","2017","toneladas","11746"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1062","Huevos de gallina","2000","2000","toneladas","657552"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1062","Huevos de gallina","2001","2001","toneladas","667968"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1062","Huevos de gallina","2002","2002","toneladas","734326"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1062","Huevos de gallina","2003","2003","toneladas","768423"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1062","Huevos de gallina","2004","2004","toneladas","851946"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1062","Huevos de gallina","2005","2005","toneladas","708446"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1062","Huevos de gallina","2006","2006","toneladas","826695"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1062","Huevos de gallina","2007","2007","toneladas","825003"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1062","Huevos de gallina","2008","2008","toneladas","812440"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1062","Huevos de gallina","2009","2009","toneladas","829465"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1062","Huevos de gallina","2010","2010","toneladas","812470"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1062","Huevos de gallina","2011","2011","toneladas","818700"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1062","Huevos de gallina","2012","2012","toneladas","718774"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1062","Huevos de gallina","2013","2013","toneladas","742607"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1062","Huevos de gallina","2014","2014","toneladas","787374"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1062","Huevos de gallina","2015","2015","toneladas","805140"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1062","Huevos de gallina","2016","2016","toneladas","830557"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1062","Huevos de gallina","2017","2017","toneladas","850716"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1062","Huevos de gallina","2018","2018","toneladas","839347"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1062","Huevos de gallina","2019","2019","toneladas","864184"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1062","Huevos de gallina","2020","2020","toneladas","912532"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1062","Huevos de gallina","2000","2000","1000 No.","11742000"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1062","Huevos de gallina","2001","2001","1000 No.","11928000"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1062","Huevos de gallina","2002","2002","1000 No.","13112964"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1062","Huevos de gallina","2003","2003","1000 No.","13721840"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1062","Huevos de gallina","2004","2004","1000 No.","15213320"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1062","Huevos de gallina","2005","2005","1000 No.","13122144"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1062","Huevos de gallina","2006","2006","1000 No.","13122144"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1062","Huevos de gallina","2007","2007","1000 No.","13095288"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1062","Huevos de gallina","2008","2008","1000 No.","12895900"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1062","Huevos de gallina","2009","2009","1000 No.","13166122"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1062","Huevos de gallina","2010","2010","1000 No.","12896400"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1062","Huevos de gallina","2011","2011","1000 No.","12995363"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1062","Huevos de gallina","2012","2012","1000 No.","11409116"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1062","Huevos de gallina","2013","2013","1000 No.","11787412"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1062","Huevos de gallina","2014","2014","1000 No.","12498000"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1062","Huevos de gallina","2015","2015","1000 No.","12780000"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1062","Huevos de gallina","2016","2016","1000 No.","13183446"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1062","Huevos de gallina","2017","2017","1000 No.","13503425"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1062","Huevos de gallina","2018","2018","1000 No.","14018114"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1062","Huevos de gallina","2019","2019","1000 No.","13717200"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1062","Huevos de gallina","2020","2020","1000 No.","14484638"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1091","Huevos, otras aves","2000","2000","toneladas","3673"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1091","Huevos, otras aves","2001","2001","toneladas","3075"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1091","Huevos, otras aves","2002","2002","toneladas","3047"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1091","Huevos, otras aves","2003","2003","toneladas","4048"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1091","Huevos, otras aves","2004","2004","toneladas","3120"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1091","Huevos, otras aves","2005","2005","toneladas","2010"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1091","Huevos, otras aves","2006","2006","toneladas","2030"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1091","Huevos, otras aves","2007","2007","toneladas","1890"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1091","Huevos, otras aves","2008","2008","toneladas","1890"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1091","Huevos, otras aves","2009","2009","toneladas","1890"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1091","Huevos, otras aves","2010","2010","toneladas","1251"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1091","Huevos, otras aves","2011","2011","toneladas","1224"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1091","Huevos, otras aves","2012","2012","toneladas","1071"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1091","Huevos, otras aves","2013","2013","toneladas","819"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1091","Huevos, otras aves","2014","2014","toneladas","739"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1091","Huevos, otras aves","2015","2015","toneladas","809"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1091","Huevos, otras aves","2016","2016","toneladas","819"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1091","Huevos, otras aves","2017","2017","toneladas","860"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1091","Huevos, otras aves","2018","2018","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1091","Huevos, otras aves","2000","2000","1000 No.","56500"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1091","Huevos, otras aves","2001","2001","1000 No.","47300"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1091","Huevos, otras aves","2002","2002","1000 No.","46870"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1091","Huevos, otras aves","2003","2003","1000 No.","62280"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1091","Huevos, otras aves","2004","2004","1000 No.","48000"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1091","Huevos, otras aves","2005","2005","1000 No.","30000"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1091","Huevos, otras aves","2006","2006","1000 No.","30353"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1091","Huevos, otras aves","2007","2007","1000 No.","22920"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1091","Huevos, otras aves","2008","2008","1000 No.","22800"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1091","Huevos, otras aves","2009","2009","1000 No.","23000"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1091","Huevos, otras aves","2010","2010","1000 No.","23000"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1091","Huevos, otras aves","2011","2011","1000 No.","23000"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1091","Huevos, otras aves","2012","2012","1000 No.","23000"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1091","Huevos, otras aves","2013","2013","1000 No.","22500"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1091","Huevos, otras aves","2014","2014","1000 No.","22500"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1091","Huevos, otras aves","2015","2015","1000 No.","22500"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1091","Huevos, otras aves","2016","2016","1000 No.","22500"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1091","Huevos, otras aves","2017","2017","1000 No.","22600"
"QCL","Cultivos y productos de ganadería","203","España","5513","Producción","1091","Huevos, otras aves","2018","2018","1000 No.",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","987","Lana grasa","2000","2000","toneladas","32104"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","987","Lana grasa","2001","2001","toneladas","31881"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","987","Lana grasa","2002","2002","toneladas","31736"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","987","Lana grasa","2003","2003","toneladas","30341"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","987","Lana grasa","2004","2004","toneladas","31797"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","987","Lana grasa","2005","2005","toneladas","30888"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","987","Lana grasa","2006","2006","toneladas","30387"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","987","Lana grasa","2007","2007","toneladas","28736"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","987","Lana grasa","2008","2008","toneladas","27705"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","987","Lana grasa","2009","2009","toneladas","27049"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","987","Lana grasa","2010","2010","toneladas","22688"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","987","Lana grasa","2011","2011","toneladas","22333"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","987","Lana grasa","2012","2012","toneladas","22935"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","987","Lana grasa","2013","2013","toneladas","23000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","987","Lana grasa","2014","2014","toneladas","23213"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","987","Lana grasa","2015","2015","toneladas","23336"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","987","Lana grasa","2016","2016","toneladas","22724"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","987","Lana grasa","2017","2017","toneladas","22789"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","987","Lana grasa","2018","2018","toneladas","23554"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","987","Lana grasa","2019","2019","toneladas","22029"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","896","Leche, desnatada condensada","2000","2000","toneladas","12150"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","896","Leche, desnatada condensada","2001","2001","toneladas","21150"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","896","Leche, desnatada condensada","2002","2002","toneladas","12600"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","896","Leche, desnatada condensada","2003","2003","toneladas","6750"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","896","Leche, desnatada condensada","2004","2004","toneladas","11250"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","896","Leche, desnatada condensada","2005","2005","toneladas","7650"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","896","Leche, desnatada condensada","2006","2006","toneladas","7200"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","896","Leche, desnatada condensada","2007","2007","toneladas","7200"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","896","Leche, desnatada condensada","2008","2008","toneladas","8100"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","896","Leche, desnatada condensada","2009","2009","toneladas","8100"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","896","Leche, desnatada condensada","2010","2010","toneladas","3150"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","896","Leche, desnatada condensada","2011","2011","toneladas","1350"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","896","Leche, desnatada condensada","2012","2012","toneladas","8550"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","896","Leche, desnatada condensada","2013","2013","toneladas","11700"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","896","Leche, desnatada condensada","2014","2014","toneladas","7115"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","896","Leche, desnatada condensada","2015","2015","toneladas","16393"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","896","Leche, desnatada condensada","2016","2016","toneladas","15653"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","896","Leche, desnatada condensada","2017","2017","toneladas","16209"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","888","Leche, desnatada de vaca","2000","2000","toneladas","1612392"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","888","Leche, desnatada de vaca","2001","2001","toneladas","1627756"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","888","Leche, desnatada de vaca","2002","2002","toneladas","2252804"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","888","Leche, desnatada de vaca","2003","2003","toneladas","2071104"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","888","Leche, desnatada de vaca","2004","2004","toneladas","1982048"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","888","Leche, desnatada de vaca","2005","2005","toneladas","2219040"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","888","Leche, desnatada de vaca","2006","2006","toneladas","1897040"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","888","Leche, desnatada de vaca","2007","2007","toneladas","1683600"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","888","Leche, desnatada de vaca","2008","2008","toneladas","2138172"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","888","Leche, desnatada de vaca","2009","2009","toneladas","2038996"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","888","Leche, desnatada de vaca","2010","2010","toneladas","2033200"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","888","Leche, desnatada de vaca","2011","2011","toneladas","2134400"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","888","Leche, desnatada de vaca","2012","2012","toneladas","2306532"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","888","Leche, desnatada de vaca","2013","2013","toneladas","1937980"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","888","Leche, desnatada de vaca","2014","2014","toneladas","2081639"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","888","Leche, desnatada de vaca","2015","2015","toneladas","2016786"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","888","Leche, desnatada de vaca","2016","2016","toneladas","2003173"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","888","Leche, desnatada de vaca","2017","2017","toneladas","2164637"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","898","Leche, desnatada de vaca en polvo","2000","2000","toneladas","5100"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","898","Leche, desnatada de vaca en polvo","2001","2001","toneladas","7400"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","898","Leche, desnatada de vaca en polvo","2002","2002","toneladas","10600"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","898","Leche, desnatada de vaca en polvo","2003","2003","toneladas","13100"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","898","Leche, desnatada de vaca en polvo","2004","2004","toneladas","13283"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","898","Leche, desnatada de vaca en polvo","2005","2005","toneladas","13400"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","898","Leche, desnatada de vaca en polvo","2006","2006","toneladas","13400"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","898","Leche, desnatada de vaca en polvo","2007","2007","toneladas","13400"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","898","Leche, desnatada de vaca en polvo","2008","2008","toneladas","13400"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","898","Leche, desnatada de vaca en polvo","2009","2009","toneladas","13400"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","898","Leche, desnatada de vaca en polvo","2010","2010","toneladas","13400"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","898","Leche, desnatada de vaca en polvo","2011","2011","toneladas","13400"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","898","Leche, desnatada de vaca en polvo","2012","2012","toneladas","13399"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","898","Leche, desnatada de vaca en polvo","2013","2013","toneladas","13399"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","898","Leche, desnatada de vaca en polvo","2014","2014","toneladas","13399"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","898","Leche, desnatada de vaca en polvo","2015","2015","toneladas","24124"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","898","Leche, desnatada de vaca en polvo","2016","2016","toneladas","22574"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","898","Leche, desnatada de vaca en polvo","2017","2017","toneladas","25553"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","895","Leche, desnatada evaporada","2000","2000","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","895","Leche, desnatada evaporada","2001","2001","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","895","Leche, desnatada evaporada","2002","2002","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","895","Leche, desnatada evaporada","2003","2003","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","895","Leche, desnatada evaporada","2004","2004","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","895","Leche, desnatada evaporada","2005","2005","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","895","Leche, desnatada evaporada","2006","2006","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","895","Leche, desnatada evaporada","2007","2007","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","895","Leche, desnatada evaporada","2008","2008","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","895","Leche, desnatada evaporada","2009","2009","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","895","Leche, desnatada evaporada","2010","2010","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","895","Leche, desnatada evaporada","2011","2011","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","895","Leche, desnatada evaporada","2012","2012","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","895","Leche, desnatada evaporada","2013","2013","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","895","Leche, desnatada evaporada","2014","2014","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","895","Leche, desnatada evaporada","2015","2015","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","895","Leche, desnatada evaporada","2016","2016","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","895","Leche, desnatada evaporada","2017","2017","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","895","Leche, desnatada evaporada","2018","2018","toneladas",""
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","889","Leche, entera condensada","2000","2000","toneladas","34000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","889","Leche, entera condensada","2001","2001","toneladas","34000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","889","Leche, entera condensada","2002","2002","toneladas","30000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","889","Leche, entera condensada","2003","2003","toneladas","28000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","889","Leche, entera condensada","2004","2004","toneladas","28000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","889","Leche, entera condensada","2005","2005","toneladas","28000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","889","Leche, entera condensada","2006","2006","toneladas","28000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","889","Leche, entera condensada","2007","2007","toneladas","28000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","889","Leche, entera condensada","2008","2008","toneladas","28000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","889","Leche, entera condensada","2009","2009","toneladas","28000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","889","Leche, entera condensada","2010","2010","toneladas","28000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","889","Leche, entera condensada","2011","2011","toneladas","28000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","889","Leche, entera condensada","2012","2012","toneladas","28000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","889","Leche, entera condensada","2013","2013","toneladas","28000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","889","Leche, entera condensada","2014","2014","toneladas","28000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","889","Leche, entera condensada","2015","2015","toneladas","50412"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","889","Leche, entera condensada","2016","2016","toneladas","47173"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","889","Leche, entera condensada","2017","2017","toneladas","53398"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","897","Leche, entera de vaca en polvo","2000","2000","toneladas","10900"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","897","Leche, entera de vaca en polvo","2001","2001","toneladas","14100"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","897","Leche, entera de vaca en polvo","2002","2002","toneladas","15000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","897","Leche, entera de vaca en polvo","2003","2003","toneladas","13200"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","897","Leche, entera de vaca en polvo","2004","2004","toneladas","13200"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","897","Leche, entera de vaca en polvo","2005","2005","toneladas","14000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","897","Leche, entera de vaca en polvo","2006","2006","toneladas","14000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","897","Leche, entera de vaca en polvo","2007","2007","toneladas","14000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","897","Leche, entera de vaca en polvo","2008","2008","toneladas","14000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","897","Leche, entera de vaca en polvo","2009","2009","toneladas","14000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","897","Leche, entera de vaca en polvo","2010","2010","toneladas","14000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","897","Leche, entera de vaca en polvo","2011","2011","toneladas","14000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","897","Leche, entera de vaca en polvo","2012","2012","toneladas","14000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","897","Leche, entera de vaca en polvo","2013","2013","toneladas","14000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","897","Leche, entera de vaca en polvo","2014","2014","toneladas","14000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","897","Leche, entera de vaca en polvo","2015","2015","toneladas","25206"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","897","Leche, entera de vaca en polvo","2016","2016","toneladas","23587"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","897","Leche, entera de vaca en polvo","2017","2017","toneladas","26699"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","894","Leche, entera evaporada","2000","2000","toneladas","24100"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","894","Leche, entera evaporada","2001","2001","toneladas","33900"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","894","Leche, entera evaporada","2002","2002","toneladas","31100"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","894","Leche, entera evaporada","2003","2003","toneladas","25000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","894","Leche, entera evaporada","2004","2004","toneladas","25000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","894","Leche, entera evaporada","2005","2005","toneladas","22750"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","894","Leche, entera evaporada","2006","2006","toneladas","22750"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","894","Leche, entera evaporada","2007","2007","toneladas","22750"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","894","Leche, entera evaporada","2008","2008","toneladas","15000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","894","Leche, entera evaporada","2009","2009","toneladas","15000"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","894","Leche, entera evaporada","2010","2010","toneladas","14900"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","894","Leche, entera evaporada","2011","2011","toneladas","13500"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","894","Leche, entera evaporada","2012","2012","toneladas","14867"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","894","Leche, entera evaporada","2013","2013","toneladas","13500"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","894","Leche, entera evaporada","2014","2014","toneladas","13827"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","894","Leche, entera evaporada","2015","2015","toneladas","14101"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","894","Leche, entera evaporada","2016","2016","toneladas","14658"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","894","Leche, entera evaporada","2017","2017","toneladas","15015"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","951","Leche, entera fresca, búfala","2018","2018","toneladas","0"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","951","Leche, entera fresca, búfala","2019","2019","toneladas","0"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","951","Leche, entera fresca, búfala","2020","2020","toneladas","0"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1020","Leche, entera fresca, cabra","2000","2000","toneladas","438541"
"QCL","Cultivos y productos de ganadería","203","España","5510","Producción","1020","Leche, entera fresca, cabra","2001","2001","toneladas","488700"
