Código Ámbito;Ámbito;Código área (FAO);Área;Código Elemento;Elemento;Código Producto (FAO);Producto;Código año;Año;Unidad;Valor;Grupo productos
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;165;Melazas;2018;2018;toneladas;125000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;534;Melocotones (duraznos) y nectarinas;2000;2000;toneladas;1129845.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;534;Melocotones (duraznos) y nectarinas;2001;2001;toneladas;1082285.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;534;Melocotones (duraznos) y nectarinas;2002;2002;toneladas;1275830.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;534;Melocotones (duraznos) y nectarinas;2003;2003;toneladas;1270820.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;534;Melocotones (duraznos) y nectarinas;2004;2004;toneladas;987574.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;534;Melocotones (duraznos) y nectarinas;2005;2005;toneladas;1260878.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;534;Melocotones (duraznos) y nectarinas;2006;2006;toneladas;1245527.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;534;Melocotones (duraznos) y nectarinas;2007;2007;toneladas;1221073.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;534;Melocotones (duraznos) y nectarinas;2008;2008;toneladas;1244291.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;534;Melocotones (duraznos) y nectarinas;2009;2009;toneladas;1234886.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;534;Melocotones (duraznos) y nectarinas;2010;2010;toneladas;1286456.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;534;Melocotones (duraznos) y nectarinas;2011;2011;toneladas;1336362.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;534;Melocotones (duraznos) y nectarinas;2012;2012;toneladas;1171858.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;534;Melocotones (duraznos) y nectarinas;2013;2013;toneladas;1329800.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;534;Melocotones (duraznos) y nectarinas;2014;2014;toneladas;1573640.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;534;Melocotones (duraznos) y nectarinas;2015;2015;toneladas;1581510.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;534;Melocotones (duraznos) y nectarinas;2016;2016;toneladas;1421678.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;534;Melocotones (duraznos) y nectarinas;2017;2017;toneladas;1799685.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;534;Melocotones (duraznos) y nectarinas;2018;2018;toneladas;1450930.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;568;Melones, otros (incl. cantaloupe);2000;2000;toneladas;1006500.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;568;Melones, otros (incl. cantaloupe);2001;2001;toneladas;984100.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;568;Melones, otros (incl. cantaloupe);2002;2002;toneladas;1101779.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;568;Melones, otros (incl. cantaloupe);2003;2003;toneladas;1071189.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;568;Melones, otros (incl. cantaloupe);2004;2004;toneladas;1071154.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;568;Melones, otros (incl. cantaloupe);2005;2005;toneladas;1086718.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;568;Melones, otros (incl. cantaloupe);2006;2006;toneladas;1087917.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;568;Melones, otros (incl. cantaloupe);2007;2007;toneladas;1183154.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;568;Melones, otros (incl. cantaloupe);2008;2008;toneladas;1042439.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;568;Melones, otros (incl. cantaloupe);2009;2009;toneladas;984786.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;568;Melones, otros (incl. cantaloupe);2010;2010;toneladas;926693.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;568;Melones, otros (incl. cantaloupe);2011;2011;toneladas;871996.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;568;Melones, otros (incl. cantaloupe);2012;2012;toneladas;882869.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;568;Melones, otros (incl. cantaloupe);2013;2013;toneladas;857000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;568;Melones, otros (incl. cantaloupe);2014;2014;toneladas;750151.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;568;Melones, otros (incl. cantaloupe);2015;2015;toneladas;692056.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;568;Melones, otros (incl. cantaloupe);2016;2016;toneladas;649767.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;568;Melones, otros (incl. cantaloupe);2017;2017;toneladas;655677.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;568;Melones, otros (incl. cantaloupe);2018;2018;toneladas;664350.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;523;Membrillos;2000;2000;toneladas;4000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;523;Membrillos;2001;2001;toneladas;8581.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;523;Membrillos;2002;2002;toneladas;10862.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;523;Membrillos;2003;2003;toneladas;14189.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;523;Membrillos;2004;2004;toneladas;17285.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;523;Membrillos;2005;2005;toneladas;18812.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;523;Membrillos;2006;2006;toneladas;13136.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;523;Membrillos;2007;2007;toneladas;12098.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;523;Membrillos;2008;2008;toneladas;11705.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;523;Membrillos;2009;2009;toneladas;15283.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;523;Membrillos;2010;2010;toneladas;12768.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;523;Membrillos;2011;2011;toneladas;13115.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;523;Membrillos;2012;2012;toneladas;8071.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;523;Membrillos;2013;2013;toneladas;11607.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;523;Membrillos;2014;2014;toneladas;11219.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;523;Membrillos;2015;2015;toneladas;10712.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;523;Membrillos;2016;2016;toneladas;9787.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;523;Membrillos;2017;2017;toneladas;8405.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;748;Menta, hierbabuena;2000;2000;toneladas;480.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;748;Menta, hierbabuena;2001;2001;toneladas;440.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;748;Menta, hierbabuena;2002;2002;toneladas;390.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;748;Menta, hierbabuena;2003;2003;toneladas;340.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;748;Menta, hierbabuena;2004;2004;toneladas;300.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;748;Menta, hierbabuena;2005;2005;toneladas;260.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;748;Menta, hierbabuena;2006;2006;toneladas;210.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;748;Menta, hierbabuena;2007;2007;toneladas;170.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;748;Menta, hierbabuena;2008;2008;toneladas;120.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;748;Menta, hierbabuena;2009;2009;toneladas;100.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;748;Menta, hierbabuena;2010;2010;toneladas;90.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;748;Menta, hierbabuena;2011;2011;toneladas;90.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;748;Menta, hierbabuena;2012;2012;toneladas;100.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;748;Menta, hierbabuena;2013;2013;toneladas;100.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;748;Menta, hierbabuena;2014;2014;toneladas;120.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;748;Menta, hierbabuena;2015;2015;toneladas;156.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;748;Menta, hierbabuena;2016;2016;toneladas;301.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;748;Menta, hierbabuena;2017;2017;toneladas;80.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;748;Menta, hierbabuena;2018;2018;toneladas;119.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;79;Mijo;2000;2000;toneladas;972.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;79;Mijo;2001;2001;toneladas;816.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;79;Mijo;2002;2002;toneladas;3011.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;79;Mijo;2003;2003;toneladas;3011.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;79;Mijo;2004;2004;toneladas;762.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;79;Mijo;2005;2005;toneladas;696.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;79;Mijo;2006;2006;toneladas;604.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;79;Mijo;2007;2007;toneladas;517.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;79;Mijo;2008;2008;toneladas;550.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;79;Mijo;2009;2009;toneladas;1248.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;79;Mijo;2010;2010;toneladas;1070.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;79;Mijo;2011;2011;toneladas;688.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;79;Mijo;2012;2012;toneladas;646.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;79;Mijo;2013;2013;toneladas;625.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;79;Mijo;2014;2014;toneladas;653.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;79;Mijo;2015;2015;toneladas;600.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;79;Mijo;2016;2016;toneladas;1322.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;79;Mijo;2017;2017;toneladas;1540.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;490;Naranjas;2000;2000;toneladas;2616220.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;490;Naranjas;2001;2001;toneladas;2898377.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;490;Naranjas;2002;2002;toneladas;2963061.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;490;Naranjas;2003;2003;toneladas;3052175.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;490;Naranjas;2004;2004;toneladas;2767148.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;490;Naranjas;2005;2005;toneladas;2376230.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;490;Naranjas;2006;2006;toneladas;3397011.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;490;Naranjas;2007;2007;toneladas;2740280.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;490;Naranjas;2008;2008;toneladas;3410288.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;490;Naranjas;2009;2009;toneladas;2669355.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;490;Naranjas;2010;2010;toneladas;3114800.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;490;Naranjas;2011;2011;toneladas;2818888.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;490;Naranjas;2012;2012;toneladas;2942280.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;490;Naranjas;2013;2013;toneladas;3394100.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;490;Naranjas;2014;2014;toneladas;3494471.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;490;Naranjas;2015;2015;toneladas;2935370.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;490;Naranjas;2016;2016;toneladas;3673915.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;490;Naranjas;2017;2017;toneladas;3357163.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;490;Naranjas;2018;2018;toneladas;3639850.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;222;Nueces con cáscara;2000;2000;toneladas;11418.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;222;Nueces con cáscara;2001;2001;toneladas;11903.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;222;Nueces con cáscara;2002;2002;toneladas;13657.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;222;Nueces con cáscara;2003;2003;toneladas;9418.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;222;Nueces con cáscara;2004;2004;toneladas;8514.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;222;Nueces con cáscara;2005;2005;toneladas;8629.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;222;Nueces con cáscara;2006;2006;toneladas;9500.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;222;Nueces con cáscara;2007;2007;toneladas;9512.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;222;Nueces con cáscara;2008;2008;toneladas;11682.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;222;Nueces con cáscara;2009;2009;toneladas;13299.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;222;Nueces con cáscara;2010;2010;toneladas;13525.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;222;Nueces con cáscara;2011;2011;toneladas;13815.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;222;Nueces con cáscara;2012;2012;toneladas;16877.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;222;Nueces con cáscara;2013;2013;toneladas;14300.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;222;Nueces con cáscara;2014;2014;toneladas;15594.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;222;Nueces con cáscara;2015;2015;toneladas;14319.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;222;Nueces con cáscara;2016;2016;toneladas;14923.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;222;Nueces con cáscara;2017;2017;toneladas;15744.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;222;Nueces con cáscara;2018;2018;toneladas;15180.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;234;Nueces nep;2000;2000;toneladas;7000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;234;Nueces nep;2001;2001;toneladas;10000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;234;Nueces nep;2002;2002;toneladas;8000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;234;Nueces nep;2003;2003;toneladas;5000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;234;Nueces nep;2004;2004;toneladas;4810.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;234;Nueces nep;2005;2005;toneladas;4000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;234;Nueces nep;2006;2006;toneladas;4838.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;234;Nueces nep;2007;2007;toneladas;5040.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;234;Nueces nep;2008;2008;toneladas;5000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;234;Nueces nep;2009;2009;toneladas;5000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;234;Nueces nep;2010;2010;toneladas;5000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;234;Nueces nep;2011;2011;toneladas;5000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;234;Nueces nep;2012;2012;toneladas;5000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;234;Nueces nep;2013;2013;toneladas;5000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;234;Nueces nep;2014;2014;toneladas;5000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;234;Nueces nep;2015;2015;toneladas;4953.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;234;Nueces nep;2016;2016;toneladas;4429.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;234;Nueces nep;2017;2017;toneladas;4309.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;234;Nueces nep;2018;2018;toneladas;8280.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;116;Papas, patatas;2000;2000;toneladas;3078059.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;116;Papas, patatas;2001;2001;toneladas;2992422.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;116;Papas, patatas;2002;2002;toneladas;3078140.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;116;Papas, patatas;2003;2003;toneladas;2664955.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;116;Papas, patatas;2004;2004;toneladas;2773567.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;116;Papas, patatas;2005;2005;toneladas;2563464.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;116;Papas, patatas;2006;2006;toneladas;2515001.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;116;Papas, patatas;2007;2007;toneladas;2479582.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;116;Papas, patatas;2008;2008;toneladas;2145171.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;116;Papas, patatas;2009;2009;toneladas;2719291.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;116;Papas, patatas;2010;2010;toneladas;2326654.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;116;Papas, patatas;2011;2011;toneladas;2455101.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;116;Papas, patatas;2012;2012;toneladas;2192284.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;116;Papas, patatas;2013;2013;toneladas;2199600.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;116;Papas, patatas;2014;2014;toneladas;2543930.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;116;Papas, patatas;2015;2015;toneladas;2284073.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;116;Papas, patatas;2016;2016;toneladas;2246204.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;116;Papas, patatas;2017;2017;toneladas;2239470.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;116;Papas, patatas;2018;2018;toneladas;2010930.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;754;Pelitre, flores secas;2000;2000;toneladas;10.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;397;Pepinos, pepinillos;2000;2000;toneladas;425000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;397;Pepinos, pepinillos;2001;2001;toneladas;440000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;397;Pepinos, pepinillos;2002;2002;toneladas;516832.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;397;Pepinos, pepinillos;2003;2003;toneladas;577124.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;397;Pepinos, pepinillos;2004;2004;toneladas;550378.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;397;Pepinos, pepinillos;2005;2005;toneladas;485170.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;397;Pepinos, pepinillos;2006;2006;toneladas;638871.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;397;Pepinos, pepinillos;2007;2007;toneladas;561446.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;397;Pepinos, pepinillos;2008;2008;toneladas;670172.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;397;Pepinos, pepinillos;2009;2009;toneladas;564569.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;397;Pepinos, pepinillos;2010;2010;toneladas;666274.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;397;Pepinos, pepinillos;2011;2011;toneladas;720198.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;397;Pepinos, pepinillos;2012;2012;toneladas;749302.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;397;Pepinos, pepinillos;2013;2013;toneladas;754400.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;397;Pepinos, pepinillos;2014;2014;toneladas;775903.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;397;Pepinos, pepinillos;2015;2015;toneladas;705776.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;397;Pepinos, pepinillos;2016;2016;toneladas;630980.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;397;Pepinos, pepinillos;2017;2017;toneladas;634824.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;397;Pepinos, pepinillos;2018;2018;toneladas;643660.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;521;Peras;2000;2000;toneladas;669098.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;521;Peras;2001;2001;toneladas;673457.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;521;Peras;2002;2002;toneladas;630673.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;521;Peras;2003;2003;toneladas;728266.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;521;Peras;2004;2004;toneladas;609461.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;521;Peras;2005;2005;toneladas;639809.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;521;Peras;2006;2006;toneladas;593858.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;521;Peras;2007;2007;toneladas;551848.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;521;Peras;2008;2008;toneladas;538677.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;521;Peras;2009;2009;toneladas;463969.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;521;Peras;2010;2010;toneladas;476686.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;521;Peras;2011;2011;toneladas;502434.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;521;Peras;2012;2012;toneladas;407428.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;521;Peras;2013;2013;toneladas;425700.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;521;Peras;2014;2014;toneladas;429548.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;521;Peras;2015;2015;toneladas;355410.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;521;Peras;2016;2016;toneladas;349247.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;521;Peras;2017;2017;toneladas;360957.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;521;Peras;2018;2018;toneladas;332320.0;Cultivos y derivados
